System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,cpu-thermal-CURR_TEMP,cpu-thermal-SW_THROTTLING_TEMP,cpu-thermal-SW_SHUTDOWN_TEMP,cv0-thermal-CURR_TEMP,cv0-thermal-SW_THROTTLING_TEMP,cv0-thermal-SW_SHUTDOWN_TEMP,cv1-thermal-CURR_TEMP,cv1-thermal-SW_THROTTLING_TEMP,cv1-thermal-SW_SHUTDOWN_TEMP,cv2-thermal-CURR_TEMP,cv2-thermal-SW_THROTTLING_TEMP,cv2-thermal-SW_SHUTDOWN_TEMP,gpu-thermal-CURR_TEMP,gpu-thermal-SW_THROTTLING_TEMP,gpu-thermal-SW_SHUTDOWN_TEMP,soc0-thermal-CURR_TEMP,soc0-thermal-SW_THROTTLING_TEMP,soc0-thermal-SW_SHUTDOWN_TEMP,soc1-thermal-CURR_TEMP,soc1-thermal-SW_THROTTLING_TEMP,soc1-thermal-SW_SHUTDOWN_TEMP,soc2-thermal-CURR_TEMP,soc2-thermal-SW_THROTTLING_TEMP,soc2-thermal-SW_SHUTDOWN_TEMP,tj-thermal-CURR_TEMP,tj-thermal-SW_THROTTLING_TEMP,tj-thermal-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
19:11:39,15W,True,1267.2,43,True,1344.0,22,True,1344.0,22,True,1344.0,19,True,729.6,16,True,729.6,16,306.0,33,204.0,36,3440,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.6,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.8,99.0,104.5,53.9,99.0,104.5,53.2,99.0,104.5,54.6,-,104.5,2960,3944,5080,1200,6096,7181,32760,32760,5072,216,1095,2257,32760,32760,5072,320,1623,1573,quiet,cont,close_loop,92,2589,74985,123888
19:11:40,15W,True,1344.0,52,True,1497.6,23,True,1497.6,21,True,1497.6,25,True,729.6,18,True,729.6,17,306.0,13,204.0,42,3443,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.0,99.0,104.5,51.8,99.0,104.5,53.9,99.0,104.5,53.2,99.0,104.5,54.4,-,104.5,2960,3944,5080,1216,6177,7179,32760,32760,5072,216,1095,2255,32760,32760,5072,320,1623,1573,quiet,cont,close_loop,92,2589,74994,123888
19:11:41,15W,True,729.6,55,True,729.6,21,True,729.6,23,True,1510.4,22,True,729.6,23,True,729.6,21,306.0,1,204.0,44,3445,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.0,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.4,-,104.5,2960,3944,5080,1216,6177,7178,32760,32760,5072,224,1136,2253,32760,32760,5072,320,1623,1573,quiet,cont,close_loop,92,2587,75004,123888
19:11:42,15W,True,1497.6,51,True,1497.6,16,True,1497.6,20,True,1497.6,19,True,729.6,23,True,729.6,23,306.0,39,204.0,47,3446,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,51.9,99.0,104.5,54.0,99.0,104.5,53.3,99.0,104.5,54.4,-,104.5,2960,3944,5080,1216,6177,7176,32760,32760,5072,216,1095,2251,32760,32760,5072,320,1623,1573,quiet,cont,close_loop,92,2587,75013,123888
19:11:43,15W,True,1113.6,59,True,1113.6,26,True,1113.6,22,True,1113.6,26,True,729.6,20,True,729.6,22,306.0,6,204.0,47,3448,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.1,99.0,104.5,51.9,99.0,104.5,54.0,99.0,104.5,53.3,99.0,104.5,54.6,-,104.5,2960,3944,5080,1224,6217,7174,32760,32760,5072,224,1136,2249,32760,32760,5072,320,1623,1573,quiet,cont,close_loop,92,2587,75023,123888
19:11:44,15W,True,1113.6,52,True,1113.6,29,True,1113.6,17,True,806.4,20,True,729.6,22,True,729.6,17,306.0,12,204.0,47,3450,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.2,99.0,104.5,52.0,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.8,-,104.5,2960,3944,5080,1216,6177,7172,32760,32760,5072,216,1095,2247,32760,32760,5072,320,1623,1573,quiet,cont,close_loop,92,2587,75032,123888
19:11:45,15W,True,1344.0,56,True,1113.6,19,True,1113.6,19,True,1113.6,19,True,729.6,21,True,729.6,23,306.0,42,204.0,48,3452,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.6,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.8,99.0,104.5,51.9,99.0,104.5,54.0,99.0,104.5,53.3,99.0,104.5,54.4,-,104.5,2960,3944,5080,1224,6217,7171,32760,32760,5072,224,1136,2245,32760,32760,5072,320,1623,1574,quiet,cont,close_loop,92,2587,75042,123888
19:11:46,15W,True,1190.4,52,True,1190.4,21,True,1190.4,19,True,1190.4,22,True,729.6,21,True,729.6,23,306.0,35,204.0,47,3453,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.5,-,104.5,2960,3944,5080,1224,6217,7169,32760,32760,5072,224,1136,2243,32760,32760,5072,320,1623,1574,quiet,cont,close_loop,92,2589,75052,123888
19:11:47,15W,True,1113.6,53,True,1113.6,23,True,1113.6,22,True,1113.6,17,True,729.6,24,True,729.6,21,306.0,7,204.0,47,3456,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.8,99.0,104.5,52.0,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.8,-,104.5,2960,3944,5080,1216,6177,7167,32760,32760,5072,224,1136,2241,32760,32760,5072,320,1623,1574,quiet,cont,close_loop,92,2590,75061,123888
19:11:48,15W,True,1510.4,61,True,1510.4,97,True,1510.4,64,True,1510.4,58,True,1510.4,64,True,1510.4,61,306.0,0,204.0,43,3525,7621,46,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,55.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.0,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.7,99.0,104.5,55.2,-,104.5,2960,3944,5072,1528,7750,7168,32760,32760,5064,536,2714,2242,32760,32760,5072,312,1582,1574,quiet,cont,close_loop,92,2589,75061,123888
